model,model_group,train_seconds,status,val_RMSE,val_MAE,val_R2,val_MaxError,val_NRMSE,val_daylight_RMSE,val_daylight_MAE,val_daylight_R2,val_daylight_NRMSE,val_horizon_1_RMSE,val_horizon_1_MAE,val_horizon_1_daylight_RMSE,val_horizon_2_RMSE,val_horizon_2_MAE,val_horizon_2_daylight_RMSE,val_horizon_3_RMSE,val_horizon_3_MAE,val_horizon_3_daylight_RMSE,val_horizon_4_RMSE,val_horizon_4_MAE,val_horizon_4_daylight_RMSE,val_horizon_5_RMSE,val_horizon_5_MAE,val_horizon_5_daylight_RMSE,val_horizon_6_RMSE,val_horizon_6_MAE,val_horizon_6_daylight_RMSE,val_horizon_7_RMSE,val_horizon_7_MAE,val_horizon_7_daylight_RMSE,val_horizon_8_RMSE,val_horizon_8_MAE,val_horizon_8_daylight_RMSE,val_horizon_9_RMSE,val_horizon_9_MAE,val_horizon_9_daylight_RMSE,val_horizon_10_RMSE,val_horizon_10_MAE,val_horizon_10_daylight_RMSE,val_horizon_11_RMSE,val_horizon_11_MAE,val_horizon_11_daylight_RMSE,val_horizon_12_RMSE,val_horizon_12_MAE,val_horizon_12_daylight_RMSE,val_horizon_13_RMSE,val_horizon_13_MAE,val_horizon_13_daylight_RMSE,val_horizon_14_RMSE,val_horizon_14_MAE,val_horizon_14_daylight_RMSE,val_horizon_15_RMSE,val_horizon_15_MAE,val_horizon_15_daylight_RMSE,val_horizon_16_RMSE,val_horizon_16_MAE,val_horizon_16_daylight_RMSE,val_horizon_17_RMSE,val_horizon_17_MAE,val_horizon_17_daylight_RMSE,val_horizon_18_RMSE,val_horizon_18_MAE,val_horizon_18_daylight_RMSE,val_horizon_19_RMSE,val_horizon_19_MAE,val_horizon_19_daylight_RMSE,val_horizon_20_RMSE,val_horizon_20_MAE,val_horizon_20_daylight_RMSE,val_horizon_21_RMSE,val_horizon_21_MAE,val_horizon_21_daylight_RMSE,val_horizon_22_RMSE,val_horizon_22_MAE,val_horizon_22_daylight_RMSE,val_horizon_23_RMSE,val_horizon_23_MAE,val_horizon_23_daylight_RMSE,val_horizon_24_RMSE,val_horizon_24_MAE,val_horizon_24_daylight_RMSE,val_h1_RMSE,val_h24_RMSE,val_h1_daylight_RMSE,val_h24_daylight_RMSE,val_h12_RMSE,val_h12_daylight_RMSE,val_daily_total_RMSE,val_daily_total_MAE,val_daily_total_R2,val_daily_total_NRMSE,val_skill_vs_persistence_daylight,test_RMSE,test_MAE,test_R2,test_MaxError,test_NRMSE,test_daylight_RMSE,test_daylight_MAE,test_daylight_R2,test_daylight_NRMSE,test_horizon_1_RMSE,test_horizon_1_MAE,test_horizon_1_daylight_RMSE,test_horizon_2_RMSE,test_horizon_2_MAE,test_horizon_2_daylight_RMSE,test_horizon_3_RMSE,test_horizon_3_MAE,test_horizon_3_daylight_RMSE,test_horizon_4_RMSE,test_horizon_4_MAE,test_horizon_4_daylight_RMSE,test_horizon_5_RMSE,test_horizon_5_MAE,test_horizon_5_daylight_RMSE,test_horizon_6_RMSE,test_horizon_6_MAE,test_horizon_6_daylight_RMSE,test_horizon_7_RMSE,test_horizon_7_MAE,test_horizon_7_daylight_RMSE,test_horizon_8_RMSE,test_horizon_8_MAE,test_horizon_8_daylight_RMSE,test_horizon_9_RMSE,test_horizon_9_MAE,test_horizon_9_daylight_RMSE,test_horizon_10_RMSE,test_horizon_10_MAE,test_horizon_10_daylight_RMSE,test_horizon_11_RMSE,test_horizon_11_MAE,test_horizon_11_daylight_RMSE,test_horizon_12_RMSE,test_horizon_12_MAE,test_horizon_12_daylight_RMSE,test_horizon_13_RMSE,test_horizon_13_MAE,test_horizon_13_daylight_RMSE,test_horizon_14_RMSE,test_horizon_14_MAE,test_horizon_14_daylight_RMSE,test_horizon_15_RMSE,test_horizon_15_MAE,test_horizon_15_daylight_RMSE,test_horizon_16_RMSE,test_horizon_16_MAE,test_horizon_16_daylight_RMSE,test_horizon_17_RMSE,test_horizon_17_MAE,test_horizon_17_daylight_RMSE,test_horizon_18_RMSE,test_horizon_18_MAE,test_horizon_18_daylight_RMSE,test_horizon_19_RMSE,test_horizon_19_MAE,test_horizon_19_daylight_RMSE,test_horizon_20_RMSE,test_horizon_20_MAE,test_horizon_20_daylight_RMSE,test_horizon_21_RMSE,test_horizon_21_MAE,test_horizon_21_daylight_RMSE,test_horizon_22_RMSE,test_horizon_22_MAE,test_horizon_22_daylight_RMSE,test_horizon_23_RMSE,test_horizon_23_MAE,test_horizon_23_daylight_RMSE,test_horizon_24_RMSE,test_horizon_24_MAE,test_horizon_24_daylight_RMSE,test_h1_RMSE,test_h24_RMSE,test_h1_daylight_RMSE,test_h24_daylight_RMSE,test_h12_RMSE,test_h12_daylight_RMSE,test_daily_total_RMSE,test_daily_total_MAE,test_daily_total_R2,test_daily_total_NRMSE,test_skill_vs_persistence_daylight,tabular_model,deep_model,w_tabular,w_deep
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,ensemble,0.0,ok,163.5936694125876,75.83717346191406,0.9803885817527771,2126.834716796875,0.041741085906269314,227.17173260278224,141.37652587890625,0.957882285118103,0.05804840348268406,73.74927833333354,35.1348762512207,99.44529255292832,105.90010401907072,53.8865852355957,146.04107004752123,134.78136230577283,67.74542236328125,190.40954012010533,154.51986497494423,79.54786682128906,218.13031870306338,152.67219402407565,75.39247131347656,215.49035651276833,156.1997106571424,68.21577453613281,213.0184117629272,154.709045216739,64.2349624633789,208.74801645764205,169.09173153018156,75.15628814697266,233.6106620132095,175.53529737633966,84.39102935791016,248.18520207951562,178.91342507446166,89.34378814697266,252.9551976758928,165.781759542101,80.80887603759766,234.36426642088594,163.29453594272528,71.25642395019531,222.8380157199395,160.1200660344449,66.84967803955078,216.2619487305846,174.00567407235604,77.49444580078125,240.36825588563062,181.0031778467577,87.85235595703125,255.89205945818247,184.28917493982115,93.30644989013672,260.5053082472601,170.3908936552215,84.83863067626953,240.77301454118566,165.79010638454878,71.49003601074219,226.25240848165572,162.66211865013315,65.45368194580078,219.7777552864484,177.79246921446082,79.47074890136719,245.59004999439614,185.62286404495003,91.2335433959961,262.3684640681879,188.72096217034291,97.151611328125,266.7667959801219,173.20933753517735,85.69917297363281,244.7795963336201,170.60250538532546,74.13742065429688,232.962954740126,73.74927833333354,170.60250538532546,99.44529255292832,232.962954740126,163.29453594272528,222.8380157199395,2065.49860808474,1404.022216796875,0.8754364252090454,0.07701285495292191,0.2652999258609039,181.9588080102197,81.23332977294922,0.9753427505493164,2506.439453125,0.04662310968517559,252.68816472828718,151.75645446777344,0.9476918578147888,0.06483093599537032,82.5321906894516,37.15803527832031,111.30544615493889,116.00374202611957,56.2838134765625,160.04348774239457,148.50242659002242,73.57713317871094,209.86216644800464,167.9814907958612,83.5534896850586,237.23333713877568,173.9864959738255,80.30010223388672,245.7361071861439,171.0804018765738,71.59983825683594,233.4570189296094,175.2129452177407,69.155029296875,236.42027593884583,189.69875378478372,79.7251968383789,262.02881819086235,196.75024817328693,91.89543914794922,278.1574278848221,196.452353876837,95.13273620605469,277.7302535734989,188.01179110297844,86.897705078125,265.7755014810432,177.40291689223997,74.81327819824219,242.18287898817292,179.78566340402395,71.63223266601562,242.6795565916091,193.5735385938636,83.84540557861328,267.3408405014094,202.0883257544829,95.33828735351562,285.67221983857655,201.41203686411097,98.79876708984375,284.68107155200886,193.33262504360198,91.06623840332031,273.19441337626216,180.354295415995,75.57716369628906,246.2231743002677,183.6780365034154,71.09814453125,248.03050782615432,197.01123262710175,85.0902099609375,272.1381915727743,206.62256123787645,99.12338256835938,292.10651952669593,206.83267127378596,104.14830780029297,292.4195268573903,199.1674468255292,94.1036376953125,281.54363838044713,186.8981277494507,79.68635559082031,255.31334149188132,82.5321906894516,186.8981277494507,111.30544615493889,255.31334149188132,177.40291689223997,242.18287898817292,2373.002317740124,1576.1763916015625,0.8480331897735596,0.08069615366237194,0.25575863628627304,HistGradientBoosting,GRU,0.5,0.5
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,ensemble,0.0,ok,163.88625056727608,78.79811096191406,0.9803183674812317,2115.19677734375,0.041815738276108926,227.43769751296728,143.99085998535156,0.9577836394309998,0.05811636457204042,74.36481679236829,36.775123596191406,99.67390189387591,106.04686924451141,52.85561752319336,145.9715096881066,134.04355198264852,67.04008483886719,189.20819799231745,153.71535432821926,78.4926986694336,217.0849308162591,153.37631162845847,77.0243148803711,216.63523309644256,157.64700480821068,70.42947387695312,215.12816855597967,156.34084234254016,69.9312744140625,210.87622258092543,169.9866033324391,81.69697570800781,234.51769822606138,175.11082986033446,89.06698608398438,247.3760421908314,178.59529472210346,92.65772247314453,252.3525869195717,166.06425243712147,83.46127319335938,234.5655142358953,163.03761428540042,71.68128204345703,222.43642876954755,159.61239060416017,66.9537582397461,215.42252268797245,173.99437064349237,79.78216552734375,240.16532391771298,180.43148695384352,90.26697540283203,254.89852453966853,183.86255056427342,96.71342468261719,259.7131380244365,170.5961685805839,89.22631072998047,240.8872110293529,166.99925149532856,76.63105773925781,227.88272237326373,163.06963260559888,70.78963470458984,220.07346074663343,178.31113629867596,84.61063385009766,246.0646907446292,186.16574226680376,96.3145751953125,262.912265546893,188.98019902889297,100.99604797363281,266.9801900422576,174.49021171508446,90.43211364746094,246.4614336590007,171.74317672035767,77.32505798339844,234.48763127028684,74.36481679236829,171.74317672035767,99.67390189387591,234.48763127028684,163.03761428540042,222.43642876954755,2062.7475609002668,1417.283203125,0.8757680058479309,0.07691028117390449,0.26443976409256886,181.740392627781,84.3095703125,0.9754019379615784,2497.48388671875,0.04656714534663257,252.24677122561945,154.50363159179688,0.9478744268417358,0.06471768987657804,83.58516895209341,38.79947280883789,112.25819064632879,115.53312227993321,55.248687744140625,159.07665089313076,148.18563500513469,73.71495819091797,209.23373966093519,166.87361305603412,82.90837097167969,235.74409291379922,172.94116480576565,82.1395263671875,244.3527963058741,170.02269494651296,74.13595581054688,232.1113855727461,174.5038446478329,74.95606994628906,235.30141906180677,188.91826109458026,87.08686065673828,260.6233663018341,195.4751222982096,96.53291320800781,276.15743641535346,195.53821956973016,98.26658630371094,276.2921065195313,187.4842597559859,89.38614654541016,264.8575236093927,177.20098052776117,75.66293334960938,241.8320859863306,179.8054123994186,72.31745147705078,242.5974192206092,193.36756611438227,85.84395599365234,266.8961057228074,201.91608521549242,97.43560028076172,285.2771678561045,201.21943673201653,102.47916412353516,284.2297706082176,192.80180278267628,95.39682006835938,272.26361593591605,181.02309072325554,80.89527130126953,247.05123456481653,183.96562603513735,76.79772186279297,248.2035297643851,197.629724010585,89.83216094970703,272.7920453385692,206.93237497428962,103.93096160888672,292.36149231302676,207.12035110956626,107.82903289794922,292.6918708300591,199.75930829375636,98.7990493774414,282.2668423894312,187.5324659392341,83.03402709960938,256.13685001869607,83.58516895209341,187.5324659392341,112.25819064632879,256.13685001869607,177.20098052776117,241.8320859863306,2369.5225257422644,1590.4644775390625,0.8484785556793213,0.08057782009494426,0.257058670669415,HistGradientBoosting,LSTM,0.5,0.5
Ensemble_XGBoost_w0.5_GRU_w0.5,ensemble,0.0,ok,163.97920504594478,75.37080383300781,0.9802960157394409,2149.95458984375,0.04183945570291043,227.72077199939403,141.0652618408203,0.957678496837616,0.058188697611963505,72.23655327399176,34.490482330322266,97.40056026853748,107.33617149375834,53.96680450439453,148.05081211783337,135.09561862575336,68.31941223144531,190.85654994327547,156.24283733582797,80.51447296142578,220.56366002811978,153.50349268216993,75.0477523803711,216.68628316647087,157.38945773542142,67.60699462890625,214.64612956561783,155.4671011219094,63.13359451293945,209.80391701240947,169.81007888410215,74.47708892822266,234.6053701165001,174.99070287803863,83.78694152832031,247.42217842182217,178.23560162745264,89.28556060791016,251.98735087301506,166.26950660937501,80.85381317138672,235.0476181808699,163.55861310819128,69.6774673461914,223.24219611220457,159.9100027652273,65.11432647705078,216.01117592615435,174.36687369057518,76.89845275878906,240.88168127734411,180.5905514295391,87.79267120361328,255.30698433454577,184.23175579619817,93.32084655761719,260.4213532911616,171.18636477352686,84.22723388671875,241.91620288593734,167.39687240395205,70.15933990478516,228.52836770027042,162.10531997940413,64.90609741210938,219.0392462693615,178.83329025414983,79.17815399169922,247.04846753724257,185.55695301577896,90.19029998779297,262.29279024117307,189.19262051213838,96.55029296875,267.445978774219,174.51098528280392,85.88340759277344,246.61923460062883,170.34388472293332,73.51777648925781,232.61551229980344,72.23655327399176,170.34388472293332,97.40056026853748,232.61551229980344,163.55861310819128,223.24219611220457,2074.0544833730864,1409.4808349609375,0.8744023442268372,0.07733186382564523,0.26352426794442674,181.65211858797574,80.71394348144531,0.9754258394241333,2527.896484375,0.04654452698434937,252.2718260502944,151.31532287597656,0.9478640556335449,0.06472411806737449,82.40412871748296,37.38723373413086,111.13609864429739,117.1836291027356,56.59717559814453,161.6952428567396,150.2759505979749,74.39013671875,212.3750827692599,169.85029598701027,84.71160125732422,239.8730539915853,174.14252536535986,80.19527435302734,245.97068549930904,171.3974388118154,71.2602310180664,233.8860566600754,175.39667653814024,68.01696014404297,236.6949843680681,188.66963313885464,78.9998550415039,260.60612941275957,196.69813484118248,91.48343658447266,278.08650014428963,196.4589950059554,95.57840728759766,277.72741244788926,187.892755315366,87.2978744506836,265.5979986276252,176.80783287406982,73.29036712646484,241.40426576854438,179.11962984797339,70.06777954101562,241.80998803295947,192.57191229836712,82.35326385498047,265.97095118640306,201.17087924510844,95.20439147949219,284.36681306896554,201.8338677136471,99.2862548828125,285.2722520899991,193.01477436973576,90.29763793945312,272.757919797941,179.83152380248853,73.66226196289062,245.57445408673925,182.43715741660196,70.07975006103516,246.36749259236697,196.66427214290857,83.69605255126953,271.6762204352821,206.11814914327655,97.60411834716797,291.411462754985,205.62623479872406,102.76051330566406,290.72547994198925,197.16997743064232,93.80610656738281,278.7148660593833,185.74172466424986,79.10794067382812,253.7365683021468,82.40412871748296,185.74172466424986,111.13609864429739,253.7365683021468,176.80783287406982,241.40426576854438,2372.912767043913,1573.5242919921875,0.8480446338653564,0.08069310840755362,0.25698487680216464,XGBoost,GRU,0.5,0.5
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,ensemble,0.0,ok,163.97339842372298,75.10855865478516,0.9802973866462708,2122.619873046875,0.04183797413753045,227.79852494858258,141.04026794433594,0.9576495885848999,0.058208565552902956,69.61962782236773,30.681787490844727,94.00792644439616,102.16173700467559,49.774932861328125,141.04295528091788,133.47728475989837,65.03348541259766,188.6821276976174,153.50965716771697,76.55662536621094,216.9431989311949,152.65027815852483,73.66281127929688,215.7072035335167,157.14701889273942,66.77880096435547,214.5516218477502,155.4350748705066,63.37872314453125,209.92823364485778,169.8520783376671,74.71234130859375,234.69841019913193,176.75397250663138,85.19174194335938,249.93233459278534,179.61397408748573,89.61894989013672,253.9829826361404,166.46735673811548,80.43667602539062,235.38407775909567,164.27985007487985,71.1725082397461,224.30490722730522,160.68559776198052,66.1817626953125,217.11982758663476,174.43516547165885,77.35316467285156,241.01042184416008,181.99160780788768,88.23884582519531,257.33652274308054,184.82420913194787,93.35667419433594,261.33330011691965,170.7441033480366,84.73001098632812,241.37521038312946,166.22220749835142,72.2258071899414,226.94371376786358,163.6392874778242,65.24178314208984,221.15541763655713,178.4492717220359,79.70624542236328,246.54919165604662,187.26495684590859,92.1198501586914,264.7589558211393,189.54002710509462,97.41709899902344,267.99000097951415,173.53476439355026,85.44120025634766,245.3441699302227,171.40063516327763,73.59346008300781,234.14054940355803,69.61962782236773,171.40063516327763,94.00792644439616,234.14054940355803,164.27985007487985,224.30490722730522,2064.055352939935,1412.4337158203125,0.8756104111671448,0.076959042668231,0.26327280577138756,182.5827509309135,80.6504135131836,0.9751734137535095,2487.97265625,0.046782981908712926,253.64228009147055,151.7012939453125,0.9472960829734802,0.06507572859224266,77.78029893452293,32.311424255371094,104.99820962015256,113.06478887954022,52.734092712402344,156.1254566146245,147.4235501030958,71.32374572753906,208.4385963239534,167.53940767771624,81.08666229248047,236.82481328505256,174.52564057682184,79.1204605102539,246.701584662523,171.87267043875823,70.14170837402344,234.75283711011886,175.39158198513977,68.05731964111328,236.80822772604418,190.96421662513112,80.02580261230469,263.8093387041103,197.33243484979857,92.54530334472656,279.00481626667306,197.30729324774086,95.68074798583984,278.97139470293365,189.16152365438907,86.70846557617188,267.4487684585592,178.9158430834173,74.9635238647461,244.34422760216785,180.90485996615735,70.59175109863281,244.2675994810814,194.9410868538236,83.96441650390625,269.27953644865033,203.273224764724,95.24764251708984,287.40029521122625,202.0015760303617,98.91334533691406,285.59067080351207,194.01507069361907,91.05299377441406,274.2595571488804,181.49621208168506,76.51619720458984,247.8566953024469,184.9479234135923,70.88822937011719,249.80676125507492,198.147691918175,85.7817153930664,273.761343943041,207.50523336773944,99.84317779541016,293.4200939992011,207.459512239738,104.49925994873047,293.36795634918957,200.33762517934568,94.31077575683594,283.2895493130659,188.17297976197327,79.3011703491211,257.13309722301403,77.78029893452293,188.17297976197327,104.99820962015256,257.13309722301403,178.9158430834173,244.34422760216785,2374.968526107241,1591.54150390625,0.847781240940094,0.08076301640891835,0.25294848441469897,HistGradientBoosting,GRU,0.7,0.30000000000000004
Ensemble_XGBoost_w0.5_LSTM_w0.5,ensemble,0.0,ok,164.1611013227555,78.34086608886719,0.9802522659301758,2140.751220703125,0.04188586671712418,227.84209341394754,143.697265625,0.957633376121521,0.058219698451471145,72.81840440116255,36.250396728515625,97.5682603600551,107.27964333926545,52.931060791015625,147.70366632848015,134.43482679815526,67.59584045410156,189.75490976849585,155.25847903576798,79.59107208251953,219.25468566828852,153.9225911375585,76.64380645751953,217.41700104580138,158.47812595512985,69.85633087158203,216.26078369066363,156.53141532732334,68.6128921508789,211.18767571759486,170.26187894497994,81.16002655029297,234.90958200709906,174.45059405351705,88.23675537109375,246.45898492446975,177.926720783445,92.56237030029297,251.3877654018787,166.61617920200607,83.56887817382812,235.33284274618364,163.5503494244968,70.12704467773438,223.20178125689318,159.8403866948213,65.6661605834961,215.78394504109892,174.57530498147497,79.26852416992188,241.00223676347903,179.94597713619495,90.12247467041016,254.21081156935477,183.79670962438365,96.78002166748047,259.61306845476787,171.12838405163825,88.45697021484375,241.68523725343672,168.22184130078057,75.22662353515625,229.65650301047432,162.39041376994825,70.2110595703125,219.19101080735496,179.34950276101966,84.26815032958984,247.55306407162485,185.88911135069208,95.22869110107422,262.5669706236868,189.2816188910059,100.28834533691406,267.42964904344467,175.78529717563129,90.86614990234375,248.29634354687948,171.1539591548352,76.66118621826172,233.69147830259024,72.81840440116255,171.1539591548352,97.5682603600551,233.69147830259024,163.5503494244968,223.20178125689318,2071.3471461828894,1423.7142333984375,0.8747299909591675,0.0772309197894105,0.2631319002354434,181.381999348061,83.83042907714844,0.9754988551139832,2487.98486328125,0.04647531462201122,251.76659422717304,154.14019775390625,0.9480726718902588,0.06459449327064994,83.44520095547736,39.06062698364258,112.06815553213589,116.70899390283724,55.62526321411133,160.7274357219389,149.97141003579648,74.47781372070312,211.75737885608615,168.7058275519847,84.17507934570312,238.32506359487246,173.08697687145616,82.07836151123047,244.56617362433832,170.06397578374734,73.92792510986328,232.16090863881456,174.45081797063892,73.76985931396484,235.27843378909594,187.87214111264606,86.44312286376953,259.18307658390813,195.52474467762386,96.1712646484375,276.2414450032797,195.43731012143,98.65899658203125,276.1283668875764,187.47935302987366,90.0710220336914,264.83660941701396,176.58463356843936,74.10169219970703,241.04439911300574,179.17983175953427,70.80599975585938,241.79717740288038,192.39068527673058,84.28678894042969,265.5779222987107,201.01886960556712,97.26233673095703,283.99690524282124,201.6462326080009,103.0335693359375,284.82362963771106,192.35686642930114,94.62905883789062,271.6749263826163,180.1161138075242,78.95027923583984,245.90535050350167,182.66327242702621,75.80745697021484,246.4752855891438,197.18403325003268,88.5072250366211,272.21985312886346,206.29312996013707,102.53678131103516,291.4993567745905,205.88483772791525,106.45697784423828,290.9639958396915,197.78546418720967,98.52180480957031,279.4705792878742,186.38329961399438,82.57096862792969,254.5718525780099,83.44520095547736,186.38329961399438,112.06815553213589,254.5718525780099,176.58463356843936,241.04439911300574,2369.9360750872584,1589.5355224609375,0.8484256267547607,0.08059188322553672,0.25847293391570514,XGBoost,LSTM,0.5,0.5
Ensemble_XGBoost_w0.7_GRU_w0.3,ensemble,0.0,ok,164.06732730993394,74.30846405029297,0.9802748560905457,2154.987548828125,0.04186194018537625,227.94245264704423,140.3202667236328,0.9575960636138916,0.05824534289758802,67.49803599573286,29.993911743164062,91.14198444254437,104.04642800061663,49.835487365722656,143.6696446605023,133.66487507241757,65.66744995117188,188.94663805225537,155.50876683486368,78.04948425292969,219.76345593046173,153.33509821221625,73.00746154785156,216.6909701914226,158.19321651069617,65.7466812133789,215.98125461194545,155.82469617329596,61.57765579223633,210.48739013596514,170.09201898347553,73.6126480102539,235.0311149614025,175.59633885349092,84.08003997802734,248.30172390410422,178.12442982364885,89.2493667602539,251.86366289621853,166.53509389915388,80.15267944335938,235.4716924998629,164.18663161171193,68.7856216430664,224.22562924986966,160.0621949430908,63.562950134277344,216.3140349555479,174.61129263488374,76.46178436279297,241.2692349844878,180.97909172228984,87.94412994384766,255.90257698243292,184.32543825392088,93.3054428100586,260.6224520259143,171.264700555164,83.68475341796875,242.12877513835483,168.0586532657572,70.14571380615234,229.54507488998757,162.39966854569008,64.23482513427734,219.49434965677364,179.6164044133358,79.07807922363281,248.1846118567789,186.59258551386762,90.68083953857422,263.8275952208184,189.844436727153,96.3926773071289,268.43196298131113,174.9790221801602,85.61054229736328,247.38437166431916,170.51563573833926,72.54305267333984,232.93672021602777,67.49803599573286,170.51563573833926,91.14198444254437,232.93672021602777,164.18663161171193,224.22562924986966,2072.9040016363515,1417.4522705078125,0.8745416402816772,0.07728896770227321,0.26280732668418383,181.7606276982174,79.82679748535156,0.975396454334259,2518.0126953125,0.046572330156968274,252.50954499285766,150.8974151611328,0.9477657675743103,0.0647851084250621,77.50805149708641,32.4757080078125,104.63301753927868,114.73744229353598,53.08857345581055,158.45486221437005,149.4679888387477,72.27479553222656,211.33046729293437,169.6777736623156,82.78025817871094,239.84269747326059,174.28694013034942,78.75618743896484,246.3738188074171,171.7628440885135,69.46485900878906,234.59602911174775,175.19964616295604,66.4556884765625,236.57708013193079,188.99744748607057,78.97380065917969,261.09017240217986,196.93470324894494,91.93376922607422,278.4432308613373,196.81716412383855,96.11605834960938,278.260641081343,188.54534641897158,87.2541275024414,266.5663173818103,177.74486850891083,72.70368957519531,242.78276040526436,179.6190630542872,68.48104858398438,242.56402988437918,193.15690472708968,81.76703643798828,266.8295921557427,201.49768337688153,94.88092803955078,284.8799363328348,202.2221087072331,99.46451568603516,285.8948943667935,193.15869447167012,89.88689422607422,273.061348418263,180.15788973668347,73.60762023925781,246.1046446001172,182.78670758222546,69.28851318359375,246.90075023934213,197.3304157213226,83.73967742919922,272.65130547092565,206.4332235403255,97.74495697021484,291.92330970650494,205.48851853570798,102.48494720458984,290.59177229405515,197.2190644309013,93.81375885009766,278.8748879426041,186.29529650530634,78.4057388305664,254.57025675636186,77.50805149708641,186.29529650530634,104.63301753927868,254.57025675636186,177.74486850891083,242.78276040526436,2371.6238108098005,1586.15673828125,0.8482096791267395,0.08064927625047798,0.2562847242240488,XGBoost,GRU,0.7,0.30000000000000004
Ensemble_XGBoost_w0.7_TSMixer-lite_w0.3,ensemble,0.0,ok,164.2958994562098,77.12528228759766,0.980219841003418,2218.385986328125,0.04192026059366429,228.1091261600465,142.5279083251953,0.9575340151786804,0.0582879324012282,67.78067369510649,31.875444412231445,91.20022186787705,103.7681412979798,50.75595474243164,143.0338820218832,133.0265260789178,65.90895080566406,187.92465453274087,154.8372065973647,77.6069564819336,218.82975331864722,153.5982546389281,74.5719223022461,217.0519811013021,158.6665873380404,68.06981658935547,216.53881544367513,156.7779393461497,65.2901611328125,211.6586745948533,170.56554596034334,77.04779052734375,235.49916235254426,175.8391432442589,88.41582489013672,248.43990564873027,177.764212468019,93.2994155883789,251.11772793104433,166.5000527871538,83.4141616821289,235.2460563564244,164.62763973775787,73.03805541992188,224.65876902538213,160.6514508863054,68.1664047241211,216.90793157754743,175.3940262754835,82.11566162109375,242.07938715946057,181.12695176657172,92.6854476928711,255.87100021299796,184.71144091866643,96.99012756347656,260.99872784651654,171.30624646557698,85.32502746582031,242.0612009389361,168.35315606263518,71.10641479492188,229.83547954188884,162.3830288142052,65.35173034667969,219.33797764523132,179.5439100192485,80.0731201171875,248.0076391212577,186.64012204306448,93.27330017089844,263.75234003701274,190.04647869008255,99.6608657836914,268.5646162937329,175.795663297975,89.77701568603516,248.44667435890543,171.38493771332415,77.18729400634766,233.95145062597925,67.78067369510649,171.38493771332415,91.20022186787705,233.95145062597925,164.62763973775787,224.65876902538213,2072.9675588392597,1432.7437744140625,0.8745339512825012,0.0772913374553341,0.2622682849603004,181.511374040995,82.7704086303711,0.9754638671875,2533.2958984375,0.04650846416044307,252.0116719767162,153.0839080810547,0.947971522808075,0.06465737164056333,77.88772405580838,34.191043853759766,104.80909915472512,114.6522553133496,53.78101348876953,158.10693449173885,148.69609054628842,72.71894836425781,210.1234105383072,168.17094516257853,82.40230560302734,237.70883910258786,173.10134653397412,80.41780853271484,244.65941729013826,170.94725749116304,72.60546112060547,233.42100008621762,174.93852714953903,70.27447509765625,236.07099700090225,188.50967730464131,83.05107879638672,260.2340743206008,196.0864764587298,96.05204772949219,277.05187634719243,195.820120343263,100.40058898925781,276.6247458200369,187.68785381252033,90.81888580322266,265.1910720358059,177.92461316172646,77.09334564208984,242.86149763033663,180.4655600367422,73.02606201171875,243.4976578429452,193.59767197399353,86.89697265625,267.17285778592856,201.32849788964305,99.68025970458984,284.4004384226578,201.99524282764682,103.0430908203125,285.40245706720884,192.659957892137,91.4527816772461,272.21721278695804,180.6432570790424,75.15935516357422,246.64220036319819,182.83671848127224,70.50572967529297,246.82607110068417,197.44006210746593,85.17584991455078,272.7253655236344,206.4150286740285,100.44371032714844,291.76830223226784,205.3611338897894,106.10626983642578,290.25850547399983,197.09081425195848,97.93355560302734,278.59359401285593,186.90580849722141,83.2590560913086,255.24964801640766,77.88772405580838,186.90580849722141,104.80909915472512,255.24964801640766,177.92461316172646,242.86149763033663,2366.2487189642598,1598.2633056640625,0.8488969802856445,0.08046649124674053,0.2577511074750721,XGBoost,TSMixer-lite,0.7,0.30000000000000004
