model,horizon,RMSE,MAE,R2,daylight_RMSE
TSMixer-lite,18,180.77876780923418,83.69813537597656,0.9789627194404602,246.80491885039487
TSMixer-lite,19,183.56198927405967,80.22007751464844,0.9793918132781982,247.73900234167812
TSMixer-lite,20,198.56825416591647,94.68933868408203,0.9720118641853333,273.75352452068995
TSMixer-lite,21,207.91350928631357,106.05467224121094,0.9616366624832153,293.3264366495117
TSMixer-lite,22,209.58516504335415,107.95553588867188,0.9585110545158386,295.6806633642112
TSMixer-lite,23,201.97310890004638,96.0900650024414,0.9675990343093872,285.1387409008113
TSMixer-lite,24,190.955768356837,79.16731262207031,0.9765275716781616,260.5690437532824
PatchTST-lite,1,184.3342327811088,90.63412475585938,0.9792189598083496,247.75133229964678
PatchTST-lite,2,197.68515845910133,99.71524047851562,0.9722622632980347,271.97436402628097
PatchTST-lite,3,212.2481135811341,112.63712310791016,0.9600222110748291,298.50938270429623
PatchTST-lite,4,216.1282623380154,116.42069244384766,0.9558812975883484,303.9862892672957
PatchTST-lite,5,208.47789151370463,109.48859405517578,0.9654794335365295,293.02215679876497
PatchTST-lite,6,195.4160025752753,100.48989868164062,0.9754191637039185,263.1301959106936
PatchTST-lite,7,196.5540538725925,95.02947235107422,0.9763724207878113,260.6843307767078
PatchTST-lite,8,206.72361341595692,101.70098114013672,0.9696672558784485,283.59136534810085
PatchTST-lite,9,216.64213903636107,107.34988403320312,0.9583431482315063,304.9410291351428
PatchTST-lite,10,220.26800969217024,120.84210205078125,0.9541677832603455,308.4128092954312
PatchTST-lite,11,208.6616205127335,114.13008117675781,0.9654190540313721,291.9436616241223
PatchTST-lite,12,196.93935456124558,100.71307373046875,0.975038468837738,266.6804472350757
PatchTST-lite,13,192.18757113819822,86.21031951904297,0.9774150252342224,258.9556097335989
PatchTST-lite,14,207.8139661602415,103.44361877441406,0.9693503975868225,285.36101038859533
PatchTST-lite,15,218.08639522274194,113.376953125,0.9577901363372803,307.3261195375362
PatchTST-lite,16,220.91050047191058,117.16212463378906,0.9538980722427368,311.3688277188325
PatchTST-lite,17,214.94384259324573,114.30877685546875,0.9632994532585144,301.00789026203284
PatchTST-lite,18,199.85078418034792,92.74634552001953,0.9742897748947144,270.7168002498183
PatchTST-lite,19,193.95068235894402,85.77293395996094,0.9769931435585022,259.87608224882877
PatchTST-lite,20,208.50047774225843,94.90074157714844,0.969141960144043,287.35615966949445
PatchTST-lite,21,219.4765345515324,109.52629089355469,0.9572508931159973,309.4161083799614
PatchTST-lite,22,222.6847021294907,115.3421401977539,0.953162670135498,314.27469821399876
PatchTST-lite,23,213.9788340146053,112.09912872314453,0.9636325836181641,301.2714852296845
PatchTST-lite,24,199.78790511752706,97.77835083007812,0.9743061065673828,271.6319171921812
iTransformer-mini,1,103.88872972590674,51.58296585083008,0.9933992624282837,138.8330480626821
iTransformer-mini,2,133.81566729086694,67.12637329101562,0.9872902631759644,184.31906990664314
iTransformer-mini,3,164.4818450278024,87.65655517578125,0.9759913682937622,231.6367374252193
iTransformer-mini,4,184.65457616858566,98.46224212646484,0.9677952527999878,260.50730256079197
iTransformer-mini,5,192.37604572490307,98.090087890625,0.9706059098243713,271.3561284318082
iTransformer-mini,6,184.59687920574387,81.5860824584961,0.9780656099319458,252.05607635008525
iTransformer-mini,7,186.36794713348644,85.80421447753906,0.9787578582763672,249.99831249430466
iTransformer-mini,8,200.2749769847696,99.50878143310547,0.9715301990509033,275.32897935923853
iTransformer-mini,9,210.1769622692982,113.21529388427734,0.9607923626899719,295.89754878166866
iTransformer-mini,10,211.03505151692218,115.93872833251953,0.9579294919967651,297.664949019867
iTransformer-mini,11,200.23546685714797,99.30571746826172,0.9681555032730103,282.75011052164064
iTransformer-mini,12,186.96906077610808,85.1538314819336,0.9775019288063049,254.60718825771593
iTransformer-mini,13,188.51352114967776,86.49220275878906,0.9782702922821045,253.54147065864788
iTransformer-mini,14,202.82093588002695,94.26978302001953,0.9708055257797241,279.44021889753094
iTransformer-mini,15,211.8755991879433,105.12431335449219,0.9601600766181946,298.6912991493057
iTransformer-mini,16,213.83208401979812,105.70201110839844,0.9568051695823669,301.55290787853465
iTransformer-mini,17,203.63608778897714,92.4431381225586,0.967059314250946,287.66070236912793
iTransformer-mini,18,188.35107885608195,79.23646545410156,0.9771634340286255,256.8265161057168
iTransformer-mini,19,187.41189596714506,76.11634826660156,0.9785183072090149,252.76284277460562
iTransformer-mini,20,200.60791399207062,86.19367218017578,0.9714339375495911,276.9996192461282
iTransformer-mini,21,209.73998039238967,98.26751708984375,0.9609597325325012,296.5960795003872
iTransformer-mini,22,211.4203178061418,107.28199768066406,0.9577813148498535,298.94488936089874
iTransformer-mini,23,204.2997854716201,102.80146026611328,0.9668482542037964,288.7502299782634
iTransformer-mini,24,191.44064231831757,86.25776672363281,0.9764082431793213,261.2542015212387
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,1,85.66117791825974,42.35627365112305,0.9955123066902161,114.4505257810662
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,2,117.43044400702699,56.646453857421875,0.9902122020721436,161.6709681826796
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,3,149.24568147018525,72.14637756347656,0.9802332520484924,210.64775470557478
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,4,165.47182775702333,80.16071319580078,0.9741388559341431,233.74122643962488
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,5,170.2168825627323,78.32701873779297,0.9769875407218933,240.4889063189818
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,6,166.19687826114546,68.27632141113281,0.9822204113006592,227.0098600556813
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,7,172.26165032262693,68.24974060058594,0.9818518161773682,232.51784205733546
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,8,184.56052106964805,78.9416732788086,0.9758226275444031,254.88385069233004
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,9,192.9124740815119,90.84748077392578,0.9669690728187561,272.67439946757014
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,10,192.72654080652723,95.53585815429688,0.9649125933647156,272.38222799037385
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,11,184.99521742128903,88.55203247070312,0.9728184938430786,261.34631896680696
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,12,174.12335112284623,75.2029037475586,0.9804871678352356,237.52537693370786
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,13,178.82627852366946,72.77617645263672,0.9804461598396301,241.11203956874488
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,14,192.1378086166281,83.26792907714844,0.973800003528595,265.23466909041133
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,15,200.01317339427922,94.64373779296875,0.9644962549209595,282.6188079817053
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,16,199.3529670427556,99.39077758789062,0.9624567627906799,281.7635589017856
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,17,189.84355195462922,93.38542175292969,0.9713704586029053,268.2915421001937
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,18,178.11291077396663,80.29147338867188,0.9795786142349243,243.2386302584357
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,19,181.35221255887672,76.49860382080078,0.9798849821090698,244.85692569845762
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,20,196.4931018191224,91.83167266845703,0.9725937843322754,271.1362232577934
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,21,205.30093194199094,103.02287292480469,0.962594747543335,289.96358877021095
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,22,206.67513948525595,105.02474212646484,0.9596551656723022,291.929692413259
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,23,198.3637067516384,93.30387878417969,0.9687467217445374,280.2911293414403
Ensemble_HistGradientBoosting_w0.3_TSMixer-lite_w0.7,24,186.53028406937037,76.97903442382812,0.9776029586791992,254.71262912839637
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,1,80.2708397541956,36.58147048950195,0.9960592985153198,107.73195360766925
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,2,114.16570245563025,53.273460388183594,0.9907488822937012,157.42197968358803
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,3,147.2291342389474,70.21019744873047,0.980763852596283,207.99100416243968
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,4,164.38527772051242,78.89608764648438,0.9744773507118225,232.34080571436434
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,5,169.49600728151387,77.0857925415039,0.9771820306777954,239.5830769926165
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,6,165.50945261902717,67.43702697753906,0.9823671579360962,226.1240067004165
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,7,171.50913901487874,66.7630844116211,0.9820100665092468,231.57279835399493
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,8,184.67330740729696,78.64254760742188,0.9757930636405945,255.08412368520703
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,9,192.70976801267756,90.65589141845703,0.9670384526252747,272.43509834912976
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,10,192.31261171592465,95.04532623291016,0.9650631546974182,271.8533468388793
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,11,184.23871022059942,87.5678939819336,0.9730404019355774,260.37159443284133
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,12,173.07063112895557,73.52347564697266,0.9807224273681641,236.24068268664058
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,13,177.8443457862099,71.2040786743164,0.9806603193283081,239.95237971574693
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,14,192.07890224462446,83.75216674804688,0.9738160967826843,265.226642468286
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,15,200.15306642667255,94.67853546142578,0.9644466042518616,282.90660727084475
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,16,199.47326144436002,99.31105041503906,0.9624114632606506,281.99048354953396
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,17,189.66567007829858,92.11774444580078,0.9714241027832031,268.1056665523875
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,18,177.48560681080593,78.5633773803711,0.9797222018241882,242.41751980054988
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,19,180.79330934281003,74.53036499023438,0.9800087809562683,244.15031230780764
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,20,196.0388792752601,90.5813217163086,0.9727203249931335,270.6294889927925
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,21,204.50741123489877,101.71949005126953,0.9628833532333374,289.0071501061868
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,22,205.80819157348913,103.9262924194336,0.9599929451942444,290.8815802865489
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,23,197.27381233009615,92.55584716796875,0.9690892696380615,278.87372534446484
Ensemble_HistGradientBoosting_w0.5_TSMixer-lite_w0.5,24,185.09850629124483,76.56989288330078,0.9779454469680786,252.85336505324582
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,1,77.05429738887864,31.87398910522461,0.9963688254356384,103.81509159167322
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,2,113.01747738873178,51.234474182128906,0.9909340143203735,156.02752912146624
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,3,146.97945089152768,69.61050415039062,0.9808290004730225,207.77731845054694
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,4,164.83295284544897,78.66946411132812,0.974338173866272,233.06221507089046
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,5,170.126613006681,76.85704040527344,0.9770119190216064,240.55511972311044
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,6,166.1097564018291,67.48712158203125,0.9822390079498291,226.98002045885008
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,7,172.1254992730595,66.5382080078125,0.9818805456161499,232.4525237145211
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,8,186.00518725965682,79.1771011352539,0.97544264793396,256.95173732142774
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,9,193.62921638404674,91.30534362792969,0.9667231440544128,273.76131540540933
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,10,192.99167120953692,95.50138854980469,0.9648159742355347,272.8427460323987
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,11,184.67779162300485,87.71772003173828,0.9729117155075073,261.0603079271148
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,12,173.36369488195908,72.94964599609375,0.9806571006774902,236.75150969687607
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,13,178.0011246892137,70.47383880615234,0.9806262254714966,240.28311751452702
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,14,193.0186600435305,85.16212463378906,0.9735592603683472,266.57282365706374
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,15,201.15424740730683,95.4651870727539,0.9640900492668152,284.3851234461817
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,16,200.40235894008333,99.83486938476562,0.9620604515075684,283.3433071161202
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,17,190.3386681516659,91.43362426757812,0.9712209105491638,269.10251589775226
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,18,177.79172769704445,77.43254852294922,0.9796522259712219,242.85905280892865
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,19,180.97500690703123,73.01042175292969,0.9799686074256897,244.42703250407882
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,20,196.33527207942032,89.74144744873047,0.9726377725601196,271.1213116392734
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,21,204.48396368969867,100.89017486572266,0.9628918766975403,289.09259978422136
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,22,205.8139329588743,103.49708557128906,0.9599907398223877,291.0121748956562
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,23,197.25985201948723,92.72506713867188,0.9690936207771301,278.93689082389227
Ensemble_HistGradientBoosting_w0.7_TSMixer-lite_w0.3,24,184.91799280356685,76.91302490234375,0.9779884815216064,252.6769104879787
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,1,90.18957627114538,45.83219909667969,0.9950252771377563,120.56813750427598
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,2,119.89881394716755,60.40053939819336,0.9897964000701904,164.79711129332637
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,3,151.1921312333251,77.14971923828125,0.9797143340110779,213.29800529423616
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,4,168.31135118434526,86.34083557128906,0.9732436537742615,237.64649264979695
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,5,173.32634951876187,84.51769256591797,0.9761390686035156,244.67418546150307
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,6,169.60125570732075,74.76631927490234,0.9814845323562622,231.53589590763244
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,7,176.1079880002608,76.1937255859375,0.9810323715209961,237.41694271365722
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,8,188.86077047656033,86.03094482421875,0.9746828675270081,260.70971345061156
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,9,196.17322343722142,96.81753540039062,0.9658430218696594,277.2698088054305
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,10,195.22460022048963,101.10627746582031,0.9639971256256104,275.9322125767486
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,11,187.06671812818547,94.03265380859375,0.9722063541412354,264.386997363713
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,12,176.66188021719626,80.8362808227539,0.9799140691757202,241.1763569594872
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,13,181.71728557019554,81.09526824951172,0.9798088073730469,244.95855835732704
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,14,195.13293745867202,90.30506134033203,0.972976803779602,269.2439791573806
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,15,202.0155277138369,100.17684936523438,0.9637818336486816,285.2946393642895
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,16,201.08981396691877,101.68121337890625,0.9617997407913208,284.0668660280533
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,17,192.03170514592117,92.46824645996094,0.9707067012786865,271.21576684901635
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,18,180.17997187707905,78.74005889892578,0.9791018962860107,245.75573015954276
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,19,183.7339491288967,76.38809204101562,0.9793531894683838,247.57138332963686
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,20,198.13012611665093,93.06755828857422,0.9721352458000183,272.73940171893025
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,21,207.33834064157068,105.5237808227539,0.9618486762046814,292.13508219657564
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,22,207.0376154681801,107.97573852539062,0.9595135450363159,292.1769851049189
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,23,198.5979666153458,100.46926879882812,0.9686728715896606,280.38104652419
Ensemble_HistGradientBoosting_w0.3_LSTM_w0.7,24,186.86626233753378,87.19248962402344,0.9775221943855286,254.965094118293
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,1,83.44293931240527,39.304290771484375,0.9957417249679565,112.00650877432302
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,2,116.30307508160521,56.555931091308594,0.9903992414474487,160.21644905213384
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,3,149.20529716844842,74.7086181640625,0.980243980884552,210.72936954183677
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,4,166.6671692700755,83.7065658569336,0.9737638831138611,235.51193407925211
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,5,171.8775227087591,81.9515380859375,0.9765363335609436,242.834152831207
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,6,167.96577032240825,72.26679229736328,0.9818398952484131,229.4084784832505
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,7,174.31786138223185,72.72850799560547,0.9814159870147705,235.19209236813214
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,8,187.79731635795545,83.82015228271484,0.9749671816825867,259.3384462194142
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,9,195.32297971884927,95.36824798583984,0.9661384224891663,276.1230901925806
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,10,194.2739588667251,99.51128387451172,0.9643468856811523,274.63440186455153
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,11,185.99125273450363,92.21003723144531,0.9725250601768494,262.911834675619
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,12,175.07338305157927,77.96895599365234,0.9802736639976501,239.08583219473712
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,13,180.09423531515384,77.52056884765625,0.9801679253578186,242.9499932470672
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,14,194.3241191444078,89.13297271728516,0.9732003808021545,268.24622842176177
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,15,201.66855736889178,98.91021728515625,0.9639061689376831,284.9618121345385
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,16,200.77701600594128,101.15277862548828,0.9619184732437134,283.748926209422
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,17,191.204947716449,91.384765625,0.9709583520889282,270.1861337578226
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,18,178.82579795886554,77.18384552001953,0.9794148206710815,244.06159570895213
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,19,182.24178007869108,74.19041442871094,0.9796871542930603,245.81485188297717
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,20,196.82835757011742,91.31835174560547,0.972500205039978,271.31924519373854
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,21,205.67703558917316,103.60540008544922,0.9624575972557068,290.2621659810317
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,22,206.05972283539546,106.18414306640625,0.959895133972168,291.09486211542793
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,23,197.44482021883988,97.74971771240234,0.9690356254577637,278.9887290510138
Ensemble_HistGradientBoosting_w0.5_LSTM_w0.5,24,185.71515066762862,84.04806518554688,0.9777982831001282,253.58164827871516
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,1,78.86231140510814,33.72843933105469,0.9961963891983032,106.24751835337143
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,2,114.51202516002414,53.742977142333984,0.990692675113678,158.02642678520576
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,3,148.5102716355,72.89242553710938,0.980427622795105,209.91861332132984
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,4,166.34368248636616,81.71826934814453,0.9738656282424927,235.179485978263
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,5,171.64156875593977,80.03131866455078,0.976600706577301,242.64910042590307
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,6,167.58717414378702,70.40681457519531,0.9819216728210449,228.96701625179554
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,7,173.83475338485974,70.25262451171875,0.9815188646316528,234.6800431571675
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,8,187.8990337255623,82.317626953125,0.9749400615692139,259.5440262508463
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,9,195.35955433187803,94.35835266113281,0.9661257266998291,276.20618996503316
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,10,194.2686807298078,98.443359375,0.9643488526344299,274.6501610003169
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,11,185.8875878387258,90.92689514160156,0.9725556373596191,262.79746538446676
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,12,174.67120339905773,75.85780334472656,0.980364203453064,238.5898104619097
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,13,179.45492557324806,74.4051513671875,0.980308473110199,242.22251359803448
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,14,194.42264287500055,88.45326232910156,0.973173201084137,268.46924288454346
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,15,202.11082394629437,98.10054016113281,0.9637476801872253,285.69934754475725
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,16,201.21932996111482,101.07406616210938,0.9617505073547363,284.46207458112934
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,17,191.2438418126189,91.02131652832031,0.9709465503692627,270.34033816191766
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,18,178.50916905722238,76.4420394897461,0.9794876575469971,243.74739581942202
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,19,181.6873925008282,72.64388275146484,0.9798105955123901,245.25578165967872
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,20,196.57791076313737,90.17323303222656,0.9725701212882996,271.2593748379952
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,21,205.0099940399248,102.13753509521484,0.9627007246017456,289.6639486111449
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,22,205.95976738491913,104.86841583251953,0.9599339962005615,291.1617087204291
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,23,197.36411464600144,95.7513427734375,0.9690609574317932,279.036161970989
Ensemble_HistGradientBoosting_w0.7_LSTM_w0.3,24,185.51359240969379,81.40909576416016,0.9778464436531067,253.44240901534218
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,1,90.52653594906579,39.97355651855469,0.9949880242347717,122.0206181348054
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,2,123.75180317499418,60.49635314941406,0.9891300797462463,170.71295237730206
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,3,155.0189000573801,77.2822265625,0.9786744713783264,218.9939086624329
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,4,172.61706851800605,86.49047088623047,0.9718571901321411,243.9263945076465
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,5,176.28359054907804,87.4408950805664,0.9753179550170898,248.66579133698707
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,6,170.30262012627696,76.06804656982422,0.9813311100006104,232.1096605728637
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,7,174.9935322465519,73.48737335205078,0.9812716841697693,235.9022821397665
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,8,188.64847228045608,83.9039077758789,0.9747397303581238,260.2851351162797
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,9,198.24515284112246,96.429443359375,0.9651176929473877,279.91621235201796
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,10,198.53026375089516,99.84728240966797,0.9627675414085388,280.0504279366486
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,11,188.7942001227792,92.3916015625,0.9716907143592834,266.2494278162866
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,12,175.91982038168695,76.04154968261719,0.9800824522972107,239.77933377639116
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,13,179.9346561081272,76.2796859741211,0.9802030324935913,242.60353781942257
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,14,194.8125401026587,89.35474395751953,0.9730654954910278,268.771118356307
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,15,203.54530553724396,98.39481353759766,0.9632312655448914,287.57181168362104
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,16,204.02558050401424,104.21805572509766,0.9606761932373047,287.9053392610148
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,17,194.47067581000485,97.05115509033203,0.9699578285217285,274.284879846666
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,18,180.26545638481323,82.48250579833984,0.9790820479393005,245.49305457334225
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,19,182.20487695860393,78.26542663574219,0.9796953797340393,245.53909916498023
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,20,196.86608114718493,89.51368713378906,0.9724896550178528,271.7704827837269
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,21,206.14095602281463,100.81459045410156,0.9622880220413208,291.3608828626451
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,22,208.2122002009008,105.50504302978516,0.9590528607368469,294.3309149579772
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,23,198.8148872066677,98.69969177246094,0.9686043858528137,280.7841697817026
Ensemble_HistGradientBoosting_w0.3_GRU_w0.7,24,186.41140238059472,81.02661895751953,0.9776315093040466,254.60718058658517
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,1,83.71849629020907,35.30385208129883,0.9957135319709778,112.94127864459035
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,2,118.8409889897526,56.65400695800781,0.9899756908416748,164.0476838548018
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,3,151.6846994488073,74.57537841796875,0.9795819520950317,214.38868396559553
